From_Date,To_Date
08/18/2023,08/28/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
34769 -  PACIFIC COAST LOGISTIX,,,,,,,,,,,,,,,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426855 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10244856,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/22/2023 06:01,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/22/2023 06:04,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429382 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10247383,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 06:27,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 06:30,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429406 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10247407,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 06:48,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 06:51,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429531 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10247532,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 08:00,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 08:03,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426816 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10244817,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 05:22,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 05:24,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426891 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10244892,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 06:32,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 06:35,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429474 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10247475,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/23/2023 07:31,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/23/2023 07:34,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433555 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10251544,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 05:15,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 05:18,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433625 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10251614,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 05:50,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 05:52,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
