From_Date,To_Date
03/14/2023,03/24/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
34769 -  PACIFIC COAST LOGISTIX,,,,,,,,,,,,,,,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33130388 / 03/14/2023,PU,PCS : 1     WT : 10.00,PU#   9948440,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/14/2023 04:20,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/14/2023 04:21,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33130448 / 03/14/2023,PU,PCS : 1     WT : 10.00,PU#   9948500,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/14/2023 05:07,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/14/2023 05:07,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151412 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969463,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : ,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151426 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969477,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : ,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151438 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969489,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 03:58,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 03:59,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151532 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969583,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 04:28,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 04:29,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151535 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969586,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 04:39,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 04:39,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151553 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969604,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 04:52,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 04:53,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151847 / 03/23/2023,PU,PCS : 1     WT : 50.00,PU#   9969898,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : ,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151863 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9969914,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 07:48,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 07:57,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151972 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9970023,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 08:31,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 08:32,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152017 / 03/23/2023,PU,PCS : 1     WT : 10.00,PU#   9970068,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 3/23/2023 08:47,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 3/23/2023 08:47,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33120740 / 03/10/2023,DL,PCS : 1     WT : 10.00,PU#   9938793,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/10/2023 01:07,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/14/2023 10:40,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33130388 / 03/14/2023,DL,PCS : 1     WT : 10.00,PU#   9948440,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/14/2023 03:38,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/14/2023 03:38,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33130448 / 03/14/2023,DL,PCS : 1     WT : 10.00,PU#   9948500,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/14/2023 04:13,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/14/2023 04:15,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151438 / 03/23/2023,DL,PCS : 1     WT : 10.00,PU#   9969489,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/23/2023 03:08,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/23/2023 03:08,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151535 / 03/23/2023,DL,PCS : 1     WT : 10.00,PU#   9969586,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/23/2023 03:45,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/23/2023 03:48,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151553 / 03/23/2023,DL,PCS : 1     WT : 10.00,PU#   9969604,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/23/2023 03:58,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/23/2023 04:01,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151972 / 03/23/2023,DL,PCS : 1     WT : 10.00,PU#   9970023,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/23/2023 07:36,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/23/2023 07:38,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152017 / 03/23/2023,DL,PCS : 1     WT : 10.00,PU#   9970068,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 3/23/2023 07:51,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 3/23/2023 07:54,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33136998 / 03/16/2023,PU,PCS : 1     WT : 50.00,PU#   9955049,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33136738 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954789,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 3/16/2023 09:26,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 3/16/2023 09:30,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33137039 / 03/16/2023,PU,PCS : 1     WT : 50.00,PU#   9955090,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/16/2023 09:24,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/16/2023 09:38,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33137157 / 03/16/2023,PU,PCS : 1     WT : 50.00,PU#   9955208,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/16/2023 09:47,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138277 / 03/16/2023,PU,PCS : 1     WT : 50.00,PU#   9956328,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138347 / 03/16/2023,PU,PCS : 1     WT : 50.00,PU#   9956398,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138437 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956488,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138442 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956493,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138454 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956505,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/17/2023 00:46,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138497 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956548,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33138501 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956552,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/17/2023 01:39,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/17/2023 01:46,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33143297 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961348,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33143302 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961353,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33143308 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961359,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/20/2023 04:37,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/20/2023 04:44,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145080 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963131,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145235 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963286,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145312 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963363,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145356 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963407,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/21/2023 10:44,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/21/2023 10:45,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145418 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963469,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145452 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963503,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33145489 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963540,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/21/2023 11:51,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/21/2023 11:52,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33147589 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965640,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 02:52,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 02:53,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33147611 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965662,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 03:29,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 03:29,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151584 / 03/23/2023,PU,PCS : 1     WT : 3.00,PU#   9969635,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 3/23/2023 05:14,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 3/23/2023 05:14,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151593 / 03/23/2023,PU,PCS : 1     WT : 50.00,PU#   9969644,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/23/2023 02:20,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/23/2023 02:25,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152121 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970172,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : ,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : ,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152198 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970249,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 06:45,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 06:46,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152242 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970293,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:01,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:02,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152274 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970325,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:17,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:18,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152300 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970351,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:28,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:29,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33152410 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970461,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 08:32,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 08:33,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33136498 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954549,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/16/2023 07:40,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/16/2023 07:41,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33136588 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954639,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/16/2023 08:15,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/16/2023 08:17,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,33151579 / 03/23/2023,PU,PCS : 1     WT : 3.00,PU#   9969630,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/23/2023 05:06,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/23/2023 05:07,,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      
,,,,,,,,,,,,,,,           Shipment : 54        SubTotal PCS : 54        SubTotal WT :  2077      ,           TotalShipment : 54        Total PCS : 54        Total WT :  2077      

